country_name,year,time,deaths
Slovenia,2017,41,370
Slovenia,2017,42,376
Slovenia,2017,43,350
Slovenia,2017,44,385
Slovenia,2017,45,380
Slovenia,2017,46,393
Slovenia,2017,47,391
Slovenia,2017,48,362
Slovenia,2017,49,399
Slovenia,2017,50,390
Slovenia,2017,51,397
Slovenia,2017,52,422
Slovenia,2018,1,401
Slovenia,2018,2,411
Slovenia,2018,3,398
Slovenia,2018,4,425
Slovenia,2018,5,457
Slovenia,2018,6,419
Slovenia,2018,7,490
Slovenia,2018,8,476
Slovenia,2018,9,512
Slovenia,2018,10,465
Slovenia,2018,11,479
Slovenia,2018,12,443
Slovenia,2018,13,431
Slovenia,2018,14,421
Slovenia,2018,15,390
Slovenia,2018,16,390
Slovenia,2018,17,400
Slovenia,2018,18,345
Slovenia,2018,19,367
Slovenia,2018,20,348
Slovenia,2018,21,353
Slovenia,2018,22,366
Slovenia,2018,23,360
Slovenia,2018,24,338
Slovenia,2018,25,354
Slovenia,2018,26,317
Slovenia,2018,27,322
Slovenia,2018,28,318
Slovenia,2018,29,374
Slovenia,2018,30,364
Slovenia,2018,31,399
Slovenia,2018,32,390
Slovenia,2018,33,337
Slovenia,2018,34,381
Slovenia,2018,35,365
Slovenia,2018,36,358
Slovenia,2018,37,391
Slovenia,2018,38,382
Slovenia,2018,39,342
Slovenia,2018,40,390
Slovenia,2018,41,371
Slovenia,2018,42,371
Slovenia,2018,43,417
Slovenia,2018,44,393
Slovenia,2018,45,348
Slovenia,2018,46,392
Slovenia,2018,47,384
Slovenia,2018,48,406
Slovenia,2018,49,407
Slovenia,2018,50,422
Slovenia,2018,51,427
Slovenia,2018,52,421
Slovenia,2019,1,469
Slovenia,2019,2,488
Slovenia,2019,3,481
Slovenia,2019,4,477
Slovenia,2019,5,515
Slovenia,2019,6,507
Slovenia,2019,7,474
Slovenia,2019,8,480
Slovenia,2019,9,471
Slovenia,2019,10,411
Slovenia,2019,11,457
Slovenia,2019,12,426
Slovenia,2019,13,381
Slovenia,2019,14,412
Slovenia,2019,15,344
Slovenia,2019,16,402
Slovenia,2019,17,388
Slovenia,2019,18,367
Slovenia,2019,19,358
Slovenia,2019,20,393
Slovenia,2019,21,395
Slovenia,2019,22,344
Slovenia,2019,23,313
Slovenia,2019,24,345
Slovenia,2019,25,367
Slovenia,2019,26,331
Slovenia,2019,27,349
Slovenia,2019,28,327
Slovenia,2019,29,351
Slovenia,2019,30,407
Slovenia,2019,31,364
Slovenia,2019,32,380
Slovenia,2019,33,345
Slovenia,2019,34,385
Slovenia,2019,35,340
Slovenia,2019,36,333
Slovenia,2019,37,388
Slovenia,2019,38,342
Slovenia,2019,39,366
Slovenia,2019,40,379
Slovenia,2019,41,387
Slovenia,2019,42,383
Slovenia,2019,43,369
Slovenia,2019,44,333
Slovenia,2019,45,385
Slovenia,2019,46,404
Slovenia,2019,47,362
Slovenia,2019,48,359
Slovenia,2019,49,436
Slovenia,2019,50,444
Slovenia,2019,51,437
Slovenia,2019,52,396
Slovenia,2020,1,420
Slovenia,2020,2,426
Slovenia,2020,3,430
Slovenia,2020,4,455
Slovenia,2020,5,476
Slovenia,2020,6,449
Slovenia,2020,7,502
Slovenia,2020,8,441
Slovenia,2020,9,431
Slovenia,2020,10,425
Slovenia,2020,11,437
Slovenia,2020,12,443
Slovenia,2020,13,390
Slovenia,2020,14,383
Slovenia,2020,15,424
Slovenia,2020,16,433
Slovenia,2020,17,392
Slovenia,2020,18,356
Slovenia,2020,19,381
Slovenia,2020,20,354
Slovenia,2020,21,405
Slovenia,2020,22,330
Slovenia,2020,23,345
Slovenia,2020,24,377
Slovenia,2020,25,374
Slovenia,2020,26,408
Slovenia,2020,27,371
Slovenia,2020,28,328
Slovenia,2020,29,352
Slovenia,2020,30,369
Slovenia,2020,31,393
Slovenia,2020,32,370
Slovenia,2020,33,392
Slovenia,2020,34,353
Slovenia,2020,35,341
Slovenia,2020,36,370
Slovenia,2020,37,393
Slovenia,2020,38,421
Slovenia,2020,39,354
Slovenia,2020,40,412
Slovenia,2020,41,415
Slovenia,2020,42,441
Slovenia,2020,43,514
Slovenia,2020,44,595
Slovenia,2020,45,624
Slovenia,2020,46,739
Slovenia,2020,47,731
Slovenia,2020,48,792
Slovenia,2020,49,801
Slovenia,2020,50,784
Slovenia,2020,51,717
Slovenia,2020,52,686
Slovenia,2020,53,660
Slovenia,2021,1,606
Slovenia,2021,2,624
Slovenia,2021,3,591
Slovenia,2021,4,530
Slovenia,2021,5,526
Slovenia,2021,6,435
Slovenia,2021,7,428
Slovenia,2021,8,470
Slovenia,2021,9,442
Slovenia,2021,10,444
Slovenia,2021,11,444
Slovenia,2021,12,424
Slovenia,2021,13,442
Slovenia,2021,14,406
Slovenia,2021,15,421
Slovenia,2021,16,458
Slovenia,2021,17,383
Slovenia,2021,18,390
Slovenia,2021,19,401
Slovenia,2021,20,408
Slovenia,2021,21,390
Slovenia,2021,22,414
Slovenia,2021,23,389
Slovenia,2021,24,396
Slovenia,2021,25,381
Slovenia,2021,26,383
Slovenia,2021,27,342
Slovenia,2021,28,339
Slovenia,2021,29,332
Slovenia,2021,30,375
Slovenia,2021,31,330
Slovenia,2021,32,353
Slovenia,2021,33,327
Slovenia,2021,34,334
Slovenia,2021,35,400
Slovenia,2021,36,418
Slovenia,2021,37,405
Slovenia,2021,38,423
Slovenia,2021,39,432
Slovenia,2021,40,412
Slovenia,2021,41,453
Slovenia,2021,42,471
Slovenia,2021,43,467
Slovenia,2021,44,546
Slovenia,2021,45,585
Slovenia,2021,46,587
Slovenia,2021,47,542
Slovenia,2021,48,589
Slovenia,2021,49,528
Slovenia,2021,50,500
Slovenia,2021,51,479
Slovenia,2021,52,494
Slovenia,2022,1,473
Slovenia,2022,2,494
Slovenia,2022,3,463
Slovenia,2022,4,483
Slovenia,2022,5,592
Slovenia,2022,6,544
Slovenia,2022,7,562
Slovenia,2022,8,467
Slovenia,2022,9,488
Slovenia,2022,10,477
Slovenia,2022,11,461
Slovenia,2022,12,432
Slovenia,2022,13,435
Slovenia,2022,14,430
Slovenia,2022,15,430
Slovenia,2022,16,441
Slovenia,2022,17,412
Slovenia,2022,18,384
Slovenia,2022,19,395
Slovenia,2022,20,392
Slovenia,2022,21,368
Slovenia,2022,22,381
Slovenia,2022,23,367
Slovenia,2022,24,370
Slovenia,2022,25,374
Slovenia,2022,26,413
Slovenia,2022,27,382
Slovenia,2022,28,380
Slovenia,2022,29,459
Slovenia,2022,30,380
Slovenia,2022,31,418
Slovenia,2022,32,433
Slovenia,2022,33,404
Slovenia,2022,34,383
Slovenia,2022,35,330
Slovenia,2022,36,355
Slovenia,2022,37,393
Slovenia,2022,38,356
Slovenia,2022,39,410
Slovenia,2022,40,416
Slovenia,2022,41,410
Slovenia,2022,42,391
Slovenia,2022,43,394
Slovenia,2022,44,408
Slovenia,2022,45,384
Slovenia,2022,46,445
Slovenia,2022,47,458
Slovenia,2022,48,438
Slovenia,2022,49,479
Slovenia,2022,50,494
Slovenia,2022,51,566
Slovenia,2022,52,547
Slovenia,2023,1,539
Slovenia,2023,2,505
Slovenia,2023,3,525
Slovenia,2023,4,421
Slovenia,2023,5,471
Slovenia,2023,6,417
Slovenia,2023,7,468
Slovenia,2023,8,457
Slovenia,2023,9,427
Slovenia,2023,10,410
Slovenia,2023,11,405
Slovenia,2023,12,446
Slovenia,2023,13,389
Slovenia,2023,14,391
Slovenia,2023,15,374
Slovenia,2023,16,407
Slovenia,2023,17,381
Slovenia,2023,18,394
Slovenia,2023,19,399
Slovenia,2023,20,360
Slovenia,2023,21,405
Slovenia,2023,22,373
Slovenia,2023,23,357
Slovenia,2023,24,373
Slovenia,2023,25,411
Slovenia,2023,26,382
Slovenia,2023,27,368
Slovenia,2023,28,430
Slovenia,2023,29,357
Slovenia,2023,30,377
Slovenia,2023,31,360
Slovenia,2023,32,370
Slovenia,2023,33,379
Slovenia,2023,34,390
Slovenia,2023,35,343
Slovenia,2023,36,343
Slovenia,2023,37,355
Slovenia,2023,38,399
Slovenia,2023,39,368
Slovenia,2023,40,385
Slovenia,2023,41,401
Slovenia,2023,42,435
Slovenia,2023,43,429
Slovenia,2023,44,417
Slovenia,2023,45,399
Slovenia,2023,46,426
Slovenia,2023,47,453
Slovenia,2023,48,420
Slovenia,2023,49,487
Slovenia,2023,50,498
Slovenia,2023,51,492
Slovenia,2023,52,504
Slovenia,2024,1,475
Slovenia,2024,2,457
Slovenia,2024,3,497
Slovenia,2024,4,487
Slovenia,2024,5,469
Slovenia,2024,6,552
Slovenia,2024,7,503
Slovenia,2024,8,449
Slovenia,2024,9,433
Slovenia,2024,10,421
Slovenia,2024,11,412
Slovenia,2024,12,395
Slovenia,2024,13,397
Slovenia,2024,14,383
Slovenia,2024,15,401
Slovenia,2024,16,376
Slovenia,2024,17,392
Slovenia,2024,18,356
Slovenia,2024,19,393
Slovenia,2024,20,366
Slovenia,2024,21,337
Slovenia,2024,22,347
Slovenia,2024,23,403
Slovenia,2024,24,343
Slovenia,2024,25,368
Slovenia,2024,26,362
Slovenia,2024,27,369
Slovenia,2024,28,413
Slovenia,2024,29,400
Slovenia,2024,30,403
Slovenia,2024,31,392
Slovenia,2024,32,417
Slovenia,2024,33,376
Slovenia,2024,34,325
Slovenia,2024,35,429
Slovenia,2024,36,361
Slovenia,2024,37,372
Slovenia,2024,38,431
Slovenia,2024,39,443
Slovenia,2024,40,407
Slovenia,2024,41,423
Slovenia,2024,42,420
Slovenia,2024,43,426
Slovenia,2024,44,379
Slovenia,2024,45,415
Slovenia,2024,46,429
Slovenia,2024,47,423
Slovenia,2024,48,425
Slovenia,2024,49,417
Slovenia,2024,50,389
Slovenia,2024,51,424
Slovenia,2024,52,412
South Africa,2015,1,10001
South Africa,2015,2,9603
South Africa,2015,3,9098
South Africa,2015,4,9559
South Africa,2015,5,10096
South Africa,2015,6,10090
South Africa,2015,7,9384
South Africa,2015,8,9396
South Africa,2015,9,10080
South Africa,2015,10,9571
South Africa,2015,11,9429
South Africa,2015,12,9087
South Africa,2015,13,9638
South Africa,2015,14,9922
South Africa,2015,15,9866
South Africa,2015,16,9607
South Africa,2015,17,10074
South Africa,2015,18,10658
South Africa,2015,19,10447
South Africa,2015,20,10371
South Africa,2015,21,10775
South Africa,2015,22,11881
South Africa,2015,23,12322
South Africa,2015,24,12403
South Africa,2015,25,11968
South Africa,2015,26,11886
South Africa,2015,27,11405
South Africa,2015,28,11139
South Africa,2015,29,10706
South Africa,2015,30,10062
South Africa,2015,31,11720
South Africa,2015,32,11138
South Africa,2015,33,10265
South Africa,2015,34,10260
South Africa,2015,35,10224
South Africa,2015,36,10217
South Africa,2015,37,9958
South Africa,2015,38,10143
South Africa,2015,39,10325
South Africa,2015,40,10521
South Africa,2015,41,9784
South Africa,2015,42,9381
South Africa,2015,43,9569
South Africa,2015,44,10005
South Africa,2015,45,10529
South Africa,2015,46,9441
South Africa,2015,47,9360
South Africa,2015,48,10478
South Africa,2015,49,10553
South Africa,2015,50,9928
South Africa,2015,51,10665
South Africa,2015,52,10551
South Africa,2016,1,11576
South Africa,2016,2,8995
South Africa,2016,3,8961
South Africa,2016,4,9040
South Africa,2016,5,9454
South Africa,2016,6,9250
South Africa,2016,7,9309
South Africa,2016,8,9232
South Africa,2016,9,9446
South Africa,2016,10,9356
South Africa,2016,11,9261
South Africa,2016,12,9357
South Africa,2016,13,9752
South Africa,2016,14,9716
South Africa,2016,15,9815
South Africa,2016,16,9220
South Africa,2016,17,9507
South Africa,2016,18,10533
South Africa,2016,19,10493
South Africa,2016,20,10266
South Africa,2016,21,10203
South Africa,2016,22,10926
South Africa,2016,23,11350
South Africa,2016,24,11597
South Africa,2016,25,10898
South Africa,2016,26,11488
South Africa,2016,27,12167
South Africa,2016,28,11453
South Africa,2016,29,11031
South Africa,2016,30,11517
South Africa,2016,31,11649
South Africa,2016,32,11334
South Africa,2016,33,11038
South Africa,2016,34,10660
South Africa,2016,35,10794
South Africa,2016,36,10813
South Africa,2016,37,10125
South Africa,2016,38,9958
South Africa,2016,39,9985
South Africa,2016,40,10620
South Africa,2016,41,9816
South Africa,2016,42,9681
South Africa,2016,43,9753
South Africa,2016,44,10289
South Africa,2016,45,9293
South Africa,2016,46,9232
South Africa,2016,47,9313
South Africa,2016,48,10355
South Africa,2016,49,9754
South Africa,2016,50,9738
South Africa,2016,51,10325
South Africa,2016,52,9606
South Africa,2017,1,9938
South Africa,2017,2,9264
South Africa,2017,3,8972
South Africa,2017,4,8971
South Africa,2017,5,9135
South Africa,2017,6,9366
South Africa,2017,7,8991
South Africa,2017,8,8870
South Africa,2017,9,9448
South Africa,2017,10,9305
South Africa,2017,11,9282
South Africa,2017,12,8763
South Africa,2017,13,9251
South Africa,2017,14,9577
South Africa,2017,15,9056
South Africa,2017,16,9754
South Africa,2017,17,9582
South Africa,2017,18,9991
South Africa,2017,19,9671
South Africa,2017,20,10549
South Africa,2017,21,9794
South Africa,2017,22,10182
South Africa,2017,23,10754
South Africa,2017,24,10655
South Africa,2017,25,10446
South Africa,2017,26,11218
South Africa,2017,27,11527
South Africa,2017,28,11262
South Africa,2017,29,11406
South Africa,2017,30,10845
South Africa,2017,31,11024
South Africa,2017,32,11052
South Africa,2017,33,11205
South Africa,2017,34,11548
South Africa,2017,35,11168
South Africa,2017,36,11441
South Africa,2017,37,10568
South Africa,2017,38,10435
South Africa,2017,39,10235
South Africa,2017,40,10694
South Africa,2017,41,10536
South Africa,2017,42,10035
South Africa,2017,43,9886
South Africa,2017,44,10476
South Africa,2017,45,9764
South Africa,2017,46,9870
South Africa,2017,47,9726
South Africa,2017,48,9819
South Africa,2017,49,10069
South Africa,2017,50,9732
South Africa,2017,51,10268
South Africa,2017,52,10082
South Africa,2018,1,10251
South Africa,2018,2,9499
South Africa,2018,3,9276
South Africa,2018,4,8653
South Africa,2018,5,9014
South Africa,2018,6,9158
South Africa,2018,7,8860
South Africa,2018,8,8864
South Africa,2018,9,9181
South Africa,2018,10,9427
South Africa,2018,11,9093
South Africa,2018,12,9321
South Africa,2018,13,9690
South Africa,2018,14,10125
South Africa,2018,15,9414
South Africa,2018,16,9591
South Africa,2018,17,9779
South Africa,2018,18,10123
South Africa,2018,19,10420
South Africa,2018,20,10525
South Africa,2018,21,10193
South Africa,2018,22,10888
South Africa,2018,23,11834
South Africa,2018,24,11521
South Africa,2018,25,11600
South Africa,2018,26,11254
South Africa,2018,27,11990
South Africa,2018,28,10908
South Africa,2018,29,11223
South Africa,2018,30,10309
South Africa,2018,31,10648
South Africa,2018,32,10744
South Africa,2018,33,10689
South Africa,2018,34,10124
South Africa,2018,35,10540
South Africa,2018,36,11079
South Africa,2018,37,10758
South Africa,2018,38,10500
South Africa,2018,39,10394
South Africa,2018,40,10494
South Africa,2018,41,10067
South Africa,2018,42,9653
South Africa,2018,43,9729
South Africa,2018,44,9878
South Africa,2018,45,9660
South Africa,2018,46,9940
South Africa,2018,47,9431
South Africa,2018,48,9813
South Africa,2018,49,10062
South Africa,2018,50,9542
South Africa,2018,51,10448
South Africa,2018,52,10812
South Africa,2019,1,9792
South Africa,2019,2,9595
South Africa,2019,3,9556
South Africa,2019,4,8907
South Africa,2019,5,9065
South Africa,2019,6,9465
South Africa,2019,7,9098
South Africa,2019,8,9039
South Africa,2019,9,9479
South Africa,2019,10,9670
South Africa,2019,11,9171
South Africa,2019,12,9153
South Africa,2019,13,9289
South Africa,2019,14,9633
South Africa,2019,15,9636
South Africa,2019,16,9398
South Africa,2019,17,9891
South Africa,2019,18,10225
South Africa,2019,19,10462
South Africa,2019,20,10180
South Africa,2019,21,10372
South Africa,2019,22,10946
South Africa,2019,23,11814
South Africa,2019,24,11995
South Africa,2019,25,12395
South Africa,2019,26,11834
South Africa,2019,27,11641
South Africa,2019,28,11219
South Africa,2019,29,10608
South Africa,2019,30,10732
South Africa,2019,31,10903
South Africa,2019,32,11020
South Africa,2019,33,10651
South Africa,2019,34,10260
South Africa,2019,35,10022
South Africa,2019,36,10568
South Africa,2019,37,10132
South Africa,2019,38,9984
South Africa,2019,39,9557
South Africa,2019,40,10241
South Africa,2019,41,9748
South Africa,2019,42,9630
South Africa,2019,43,9588
South Africa,2019,44,9655
South Africa,2019,45,9917
South Africa,2019,46,9299
South Africa,2019,47,9311
South Africa,2019,48,9979
South Africa,2019,49,10301
South Africa,2019,50,9720
South Africa,2019,51,10169
South Africa,2019,52,10542
South Africa,2020,1,10423
South Africa,2020,2,9646
South Africa,2020,3,9246
South Africa,2020,4,8611
South Africa,2020,5,9384
South Africa,2020,6,10064
South Africa,2020,7,9257
South Africa,2020,8,9300
South Africa,2020,9,9002
South Africa,2020,10,9806
South Africa,2020,11,9363
South Africa,2020,12,9094
South Africa,2020,13,9014
South Africa,2020,14,8745
South Africa,2020,15,8604
South Africa,2020,16,8469
South Africa,2020,17,8192
South Africa,2020,18,8258
South Africa,2020,19,8720
South Africa,2020,20,8960
South Africa,2020,21,9132
South Africa,2020,22,9810
South Africa,2020,23,10465
South Africa,2020,24,10967
South Africa,2020,25,12350
South Africa,2020,26,12943
South Africa,2020,27,13921
South Africa,2020,28,15185
South Africa,2020,29,16637
South Africa,2020,30,16508
South Africa,2020,31,15575
South Africa,2020,32,14142
South Africa,2020,33,12679
South Africa,2020,34,12339
South Africa,2020,35,11503
South Africa,2020,36,11344
South Africa,2020,37,10442
South Africa,2020,38,9966
South Africa,2020,39,10230
South Africa,2020,40,9908
South Africa,2020,41,10487
South Africa,2020,42,10546
South Africa,2020,43,10415
South Africa,2020,44,10264
South Africa,2020,45,10444
South Africa,2020,46,10830
South Africa,2020,47,10710
South Africa,2020,48,10557
South Africa,2020,49,11839
South Africa,2020,50,12749
South Africa,2020,51,14262
South Africa,2020,52,17449
South Africa,2020,53,20162
South Africa,2021,1,23422
South Africa,2021,2,24842
South Africa,2021,3,21688
South Africa,2021,4,15741
South Africa,2021,5,13781
South Africa,2021,6,12129
South Africa,2021,7,11402
South Africa,2021,8,10677
South Africa,2021,9,10921
South Africa,2021,10,10878
South Africa,2021,11,10115
South Africa,2021,12,10129
South Africa,2021,13,10586
South Africa,2021,14,10814
South Africa,2021,15,10780
South Africa,2021,16,10605
South Africa,2021,17,10898
South Africa,2021,18,11447
South Africa,2021,19,11690
South Africa,2021,20,11732
South Africa,2021,21,12256
South Africa,2021,22,13540
South Africa,2021,23,14295
South Africa,2021,24,13916
South Africa,2021,25,15710
South Africa,2021,26,17345
South Africa,2021,27,18881
South Africa,2021,28,21364
South Africa,2021,29,20402
South Africa,2021,30,19062
South Africa,2021,31,17446
South Africa,2021,32,15636
South Africa,2021,33,15772
South Africa,2021,34,14868
South Africa,2021,35,14694
South Africa,2021,36,13682
South Africa,2021,37,12176
South Africa,2021,38,11798
South Africa,2021,39,11158
South Africa,2021,40,11157
South Africa,2021,41,11030
South Africa,2021,42,10454
South Africa,2021,43,10058
South Africa,2021,44,11032
South Africa,2021,45,10983
South Africa,2021,46,10369
South Africa,2021,47,10168
South Africa,2021,48,11500
South Africa,2021,49,11313
South Africa,2021,50,11992
South Africa,2021,51,13337
South Africa,2021,52,13600
South Africa,2022,1,12460
South Africa,2022,2,11365
South Africa,2022,3,10362
South Africa,2022,4,9830
South Africa,2022,5,10224
South Africa,2022,6,9945
South Africa,2022,7,9604
South Africa,2022,8,9761
South Africa,2022,9,10109
South Africa,2022,10,10100
South Africa,2022,11,9689
South Africa,2022,12,9830
South Africa,2022,13,10101
South Africa,2022,14,10106
South Africa,2022,15,10976
South Africa,2022,16,10426
South Africa,2022,17,10756
South Africa,2022,18,11561
South Africa,2022,19,11602
South Africa,2022,20,11158
South Africa,2022,21,11718
South Africa,2022,22,12062
South Africa,2022,23,12356
South Africa,2022,24,12461
South Africa,2022,25,11952
South Africa,2022,26,12292
South Africa,2022,27,11936
South Africa,2022,28,11213
South Africa,2022,29,10872
South Africa,2022,30,10865
South Africa,2022,31,11193
South Africa,2022,32,10877
South Africa,2022,33,10779
South Africa,2022,34,10898
South Africa,2022,35,10826
South Africa,2022,36,11096
South Africa,2022,37,10455
South Africa,2022,38,10228
South Africa,2022,39,10359
South Africa,2022,40,11024
South Africa,2022,41,10327
South Africa,2022,42,9616
South Africa,2022,43,9289
South Africa,2022,44,9969
South Africa,2022,45,9844
South Africa,2022,46,9839
South Africa,2022,47,9647
South Africa,2022,48,10127
South Africa,2022,49,10087
South Africa,2022,50,10005
South Africa,2022,51,10217
South Africa,2022,52,10510
South Africa,2023,1,10093
South Africa,2023,2,10380
South Africa,2023,3,10317
South Africa,2023,4,9848
South Africa,2023,5,9490
South Africa,2023,6,9375
South Africa,2023,7,9267
South Africa,2023,8,9454
South Africa,2023,9,9658
South Africa,2023,10,10205
South Africa,2023,11,9541
South Africa,2023,12,9691
South Africa,2023,13,9683
South Africa,2023,14,10166
South Africa,2023,15,10125
South Africa,2023,16,9799
South Africa,2023,17,10336
South Africa,2023,18,10431
South Africa,2023,19,10736
South Africa,2023,20,11129
South Africa,2023,21,11725
South Africa,2023,22,12371
South Africa,2023,23,12568
South Africa,2023,24,11965
South Africa,2023,25,11569
South Africa,2023,26,11423
South Africa,2023,27,11531
South Africa,2023,28,12057
South Africa,2023,29,11170
South Africa,2023,30,11060
South Africa,2023,31,11359
South Africa,2023,32,11227
South Africa,2023,33,10785
South Africa,2023,34,10074
South Africa,2023,35,10274
South Africa,2023,36,10410
South Africa,2023,37,10418
South Africa,2023,38,10234
South Africa,2023,39,10147
South Africa,2023,40,10531
South Africa,2023,41,9979
South Africa,2023,42,9826
South Africa,2023,43,9759
South Africa,2023,44,10405
South Africa,2023,45,10176
South Africa,2023,46,9609
South Africa,2023,47,10748
South Africa,2023,48,10548
South Africa,2023,49,10239
South Africa,2023,50,9662
South Africa,2023,51,10545
South Africa,2023,52,10243
South Africa,2024,1,10186
South Africa,2024,2,9570
South Africa,2024,3,9232
South Africa,2024,4,9428
South Africa,2024,5,9605
South Africa,2024,6,9841
South Africa,2024,7,9463
South Africa,2024,8,9383
South Africa,2024,9,9219
South Africa,2024,10,9809
South Africa,2024,11,9530
South Africa,2024,12,9014
South Africa,2024,13,9102
South Africa,2024,14,9839
South Africa,2024,15,9828
South Africa,2024,16,9875
South Africa,2024,17,9708
South Africa,2024,18,10653
South Africa,2024,19,11173
South Africa,2024,20,11168
South Africa,2024,21,10927
South Africa,2024,22,11543
South Africa,2024,23,12382
South Africa,2024,24,12087
South Africa,2024,25,11378
South Africa,2024,26,10805
South Africa,2024,27,11410
South Africa,2024,28,11879
South Africa,2024,29,10523
South Africa,2024,30,10587
South Africa,2024,31,11347
South Africa,2024,32,11455
South Africa,2024,33,10665
South Africa,2024,34,10333
South Africa,2024,35,10334
South Africa,2024,36,10808
South Africa,2024,37,10687
South Africa,2024,38,9813
South Africa,2024,39,10617
South Africa,2024,40,10464
South Africa,2024,41,10289
South Africa,2024,42,9659
South Africa,2024,43,9381
South Africa,2024,44,8731
South Africa,2024,45,9143
South Africa,2024,46,9727
South Africa,2024,47,9777
South Africa,2024,48,9694
South Africa,2024,49,10648
South Africa,2024,50,11114
South Africa,2024,51,10132
South Africa,2024,52,10117
South Korea,2015,1,5699
South Korea,2015,2,5622
South Korea,2015,3,5551
South Korea,2015,4,5601
South Korea,2015,5,5588
South Korea,2015,6,5617
South Korea,2015,7,5738
South Korea,2015,8,5784
South Korea,2015,9,6070
South Korea,2015,10,6090
South Korea,2015,11,6050
South Korea,2015,12,6040
South Korea,2015,13,5778
South Korea,2015,14,5801
South Korea,2015,15,5545
South Korea,2015,16,5380
South Korea,2015,17,5453
South Korea,2015,18,5481
South Korea,2015,19,5129
South Korea,2015,20,5202
South Korea,2015,21,5069
South Korea,2015,22,5242
South Korea,2015,23,5129
South Korea,2015,24,4942
South Korea,2015,25,5067
South Korea,2015,26,4868
South Korea,2015,27,4947
South Korea,2015,28,4943
South Korea,2015,29,4809
South Korea,2015,30,4732
South Korea,2015,31,5005
South Korea,2015,32,4916
South Korea,2015,33,4733
South Korea,2015,34,4874
South Korea,2015,35,4737
South Korea,2015,36,4935
South Korea,2015,37,4948
South Korea,2015,38,5007
South Korea,2015,39,4987
South Korea,2015,40,5180
South Korea,2015,41,5102
South Korea,2015,42,5387
South Korea,2015,43,5248
South Korea,2015,44,5082
South Korea,2015,45,5403
South Korea,2015,46,5229
South Korea,2015,47,5196
South Korea,2015,48,5293
South Korea,2015,49,5356
South Korea,2015,50,5361
South Korea,2015,51,5222
South Korea,2015,52,5232
South Korea,2015,53,5366
South Korea,2016,1,5500
South Korea,2016,2,5569
South Korea,2016,3,5595
South Korea,2016,4,5659
South Korea,2016,5,5717
South Korea,2016,6,5915
South Korea,2016,7,6053
South Korea,2016,8,6028
South Korea,2016,9,6105
South Korea,2016,10,5679
South Korea,2016,11,5653
South Korea,2016,12,5550
South Korea,2016,13,5522
South Korea,2016,14,5456
South Korea,2016,15,5173
South Korea,2016,16,5408
South Korea,2016,17,5195
South Korea,2016,18,5379
South Korea,2016,19,5236
South Korea,2016,20,5166
South Korea,2016,21,5209
South Korea,2016,22,5014
South Korea,2016,23,4943
South Korea,2016,24,4961
South Korea,2016,25,4993
South Korea,2016,26,5027
South Korea,2016,27,4883
South Korea,2016,28,5033
South Korea,2016,29,4834
South Korea,2016,30,5166
South Korea,2016,31,4899
South Korea,2016,32,5190
South Korea,2016,33,5181
South Korea,2016,34,5161
South Korea,2016,35,5129
South Korea,2016,36,5056
South Korea,2016,37,4984
South Korea,2016,38,5192
South Korea,2016,39,5375
South Korea,2016,40,5328
South Korea,2016,41,5290
South Korea,2016,42,5275
South Korea,2016,43,5340
South Korea,2016,44,5492
South Korea,2016,45,5387
South Korea,2016,46,5490
South Korea,2016,47,5343
South Korea,2016,48,5580
South Korea,2016,49,5510
South Korea,2016,50,5648
South Korea,2016,51,5845
South Korea,2016,52,5941
South Korea,2017,1,5958
South Korea,2017,2,5891
South Korea,2017,3,5751
South Korea,2017,4,5720
South Korea,2017,5,6003
South Korea,2017,6,5718
South Korea,2017,7,5720
South Korea,2017,8,5636
South Korea,2017,9,5554
South Korea,2017,10,5440
South Korea,2017,11,5625
South Korea,2017,12,5342
South Korea,2017,13,5425
South Korea,2017,14,5550
South Korea,2017,15,5295
South Korea,2017,16,5475
South Korea,2017,17,5338
South Korea,2017,18,5502
South Korea,2017,19,5312
South Korea,2017,20,5285
South Korea,2017,21,5327
South Korea,2017,22,5334
South Korea,2017,23,5023
South Korea,2017,24,5190
South Korea,2017,25,5191
South Korea,2017,26,5042
South Korea,2017,27,5045
South Korea,2017,28,4884
South Korea,2017,29,4966
South Korea,2017,30,5138
South Korea,2017,31,5252
South Korea,2017,32,5253
South Korea,2017,33,5014
South Korea,2017,34,5127
South Korea,2017,35,5213
South Korea,2017,36,5264
South Korea,2017,37,5337
South Korea,2017,38,5244
South Korea,2017,39,5239
South Korea,2017,40,5351
South Korea,2017,41,5495
South Korea,2017,42,5609
South Korea,2017,43,5697
South Korea,2017,44,5638
South Korea,2017,45,5645
South Korea,2017,46,5684
South Korea,2017,47,5760
South Korea,2017,48,5737
South Korea,2017,49,5810
South Korea,2017,50,5864
South Korea,2017,51,6189
South Korea,2017,52,6446
South Korea,2018,1,7000
South Korea,2018,2,7135
South Korea,2018,3,7370
South Korea,2018,4,7014
South Korea,2018,5,6888
South Korea,2018,6,6392
South Korea,2018,7,6094
South Korea,2018,8,6211
South Korea,2018,9,5938
South Korea,2018,10,5940
South Korea,2018,11,5739
South Korea,2018,12,5508
South Korea,2018,13,5560
South Korea,2018,14,5573
South Korea,2018,15,5632
South Korea,2018,16,5621
South Korea,2018,17,5471
South Korea,2018,18,5519
South Korea,2018,19,5477
South Korea,2018,20,5451
South Korea,2018,21,5312
