valence,year,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo
0.403,1983,0.856,0.595,0.29100000000000004,0.0776,6,0.11,-12.059,0,0.0391,169.43400000000003
0.199,1953,0.918,0.645,0.165,3.08e-4,4,0.0829,-14.859000000000002,1,0.0329,96.822
0.578,2012,0.713,0.7829999999999999,0.451,0,7,0.0729,-12.893,1,0.0304,105.037
0.911,1954,0.883,0.755,0.446,2.29e-4,3,0.319,-8.46,1,0.0452,110.087
0.491,2009,0.00246,0.25,0.8640000000000001,9.940000000000004e-5,11,0.0766,-6.41,0,0.0704,162.035
0.403,1993,0.0846,0.889,0.466,7.44e-6,1,0.384,-10.74,1,0.36,100.17
0.338,1982,0.2,0.621,0.456,0,7,0.175,-13.322,1,0.0286,108.237
0.394,1988,3.04e-4,0.345,0.87,0.025,6,0.236,-10.876,1,0.0954,88.524
0.0484,1995,0.838,0.0943,0.0428,0.762,9,0.315,-28.839,0,0.0417,175.329
0.672,1948,0.986,0.601,0.139,0.378,3,0.114,-16.477,1,0.0549,79.997
0.375,1965,0.077,0.575,0.43,1.98e-5,7,0.43,-7.476,1,0.0414,111.699
0.8240000000000001,1966,0.365,0.7070000000000001,0.65,0.00358,9,0.214,-10.158,1,0.0356,99.53
0.125,1954,0.943,0.19,0.301,0.944,3,0.145,-13.965,1,0.0353,116.598
0.195,2007,0.166,0.642,0.6659999999999999,0,5,0.146,-5.29,1,0.0333,104.038
0.737,2012,6e-4,0.534,0.962,0.0263,2,0.113,-4.129,1,0.0568,106.48
0.963,1980,0.0309,0.763,0.804,0.00313,9,0.0348,-12.325,1,0.0977,74.48899999999998
0.0391,1948,0.831,0.253,0.0087,0.22,0,0.136,-23.781,0,0.0385,119.394
0.7020000000000001,2004,0.182,0.708,0.807,0,6,0.274,-2.938,0,0.222,175.889
0.56,1998,0.0387,0.738,0.561,0,6,0.282,-6.041,0,0.342,96.332
0.727,1984,0.944,0.555,0.116,0,0,0.256,-18.052,1,0.071,79.944
0.28800000000000003,1942,0.211,0.361,0.504,0.821,7,0.124,-13.529000000000002,1,0.0292,91.767
0.401,1949,0.935,0.341,0.14800000000000002,0,2,0.13,-15.151,1,0.0278,109.908
0.532,1958,0.8290000000000001,0.386,0.227,0,8,0.077,-13.147,1,0.0303,174.453
0.0712,1946,0.991,0.29,0.0608,0.904,9,0.0715,-23.97,0,0.0377,84.84200000000001
0.892,1992,0.0578,0.629,0.726,0.0115,11,0.355,-8.161,0,0.0251,104.114
0.555,2005,1.72e-4,0.307,0.7609999999999999,1.45e-4,1,0.16899999999999998,-5.785,1,0.0334,150.42
0.229,1963,0.848,0.41,0.139,9.07e-5,2,0.11,-17.937,1,0.0301,97.957
0.955,1961,0.713,0.5489999999999999,0.7659999999999999,1.62e-4,0,0.0446,-4.725,1,0.0623,135.203
0.6,1968,0.413,0.545,0.442,1.18e-5,9,0.0869,-14.064,0,0.0417,114.225
0.0885,1933,0.449,0.149,0.388,0.879,7,0.713,-11.316,1,0.0356,68.682
0.758,1973,0.0715,0.7020000000000001,0.757,0.00338,0,0.07200000000000001,-11.495,1,0.054,116.584
0.261,2018,0.903,0.6559999999999999,0.295,0.444,9,0.123,-15.808,0,0.0477,125.992
0.652,2016,0.318,0.443,0.8170000000000001,0,7,0.374,-3.729,1,0.0511,168.1
0.431,2011,0.0758,0.47,0.8009999999999999,3.53e-5,9,0.218,-6.426,1,0.0352,173.92
0.79,1985,0.0578,0.601,0.677,0.00478,10,0.0721,-8.006,0,0.129,136.421
0.765,1973,0.5529999999999999,0.361,0.438,4.52e-5,0,0.107,-11.139,1,0.0779,191.823
0.6409999999999999,1961,0.5870000000000001,0.392,0.529,9.63e-6,10,0.108,-11.822,1,0.0397,72.33800000000002
0.17600000000000002,1951,0.978,0.389,0.249,0.7929999999999999,7,0.115,-16.070999999999998,1,0.0327,142.77200000000005
0.654,2006,0.358,0.802,0.772,0,1,0.0603,-4.893,0,0.192,96.046
0.632,1980,0.321,0.476,0.916,0,11,0.0638,-5.698,1,0.0619,160.28
0.54,1989,0.328,0.731,0.7,0,1,0.278,-6.211,1,0.0275,94.037
0.8,1928,0.994,0.7759999999999999,0.195,0.8190000000000001,2,0.114,-10.295,1,0.13699999999999998,116.086
0.6759999999999999,1929,0.0987,0.736,0.241,0,5,0.1,-18.197,1,0.947,75.48899999999998
0.922,2001,0.114,0.609,0.818,0.316,5,0.0999,-4.62,1,0.0425,78.955
0.909,1964,0.281,0.853,0.785,5.01e-5,0,0.0893,-7.587999999999999,1,0.0785,96.518
0.406,1968,0.706,0.444,0.305,0.897,7,0.112,-14.263,1,0.0356,119.574
0.962,2003,0.0233,0.7040000000000001,0.809,0,4,0.0596,-3.045,1,0.0321,131.952
0.0585,2004,0.959,0.0685,0.00576,0.314,2,0.104,-19.72,0,0.0472,61.31800000000001
0.5429999999999999,1952,0.959,0.505,0.281,0.078,7,0.0901,-10.59,1,0.058,151.562
0.956,1980,0.385,0.7090000000000001,0.35100000000000003,0,9,0.0682,-15.071,1,0.0546,116.107
0.5489999999999999,1965,0.602,0.383,0.417,0.41,0,0.5770000000000001,-13.844,1,0.0351,115.409
0.08900000000000001,1973,0.547,0.193,0.129,0.00783,0,0.103,-20.284,1,0.0359,83.57799999999997
0.483,1993,0.0888,0.535,0.7020000000000001,8.54e-6,2,0.302,-9.804,0,0.0294,93.083
0.857,1978,0.00187,0.503,0.722,0.516,2,0.297,-7.555,1,0.0293,112.96
0.7040000000000001,2011,0.0903,0.857,0.949,1.31e-4,10,0.407,-9.159,0,0.306,97.085
0.7040000000000001,2011,0.0181,0.5920000000000001,0.747,0,8,0.0752,-4.439,0,0.135,83.929
0.298,2016,0.343,0.657,0.674,0.00243,1,0.104,-5.0939999999999985,1,0.102,85.955
0.815,1947,0.992,0.61,0.281,2.48e-4,7,0.158,-15.436,1,0.0805,141.838
0.687,1954,0.982,0.622,0.156,0.895,5,0.0828,-16.608,1,0.079,129.34799999999998
0.376,1967,0.772,0.433,0.36,4.67e-6,11,0.117,-10.624,1,0.0346,120.995
0.7490000000000001,1966,0.759,0.268,0.463,3.26e-5,1,0.163,-9.499,1,0.0356,187.644
0.7170000000000001,1958,0.34700000000000003,0.583,0.382,0,9,0.123,-8.392999999999999,1,0.0279,116.589
0.0553,1990,0.231,0.249,0.329,0.932,5,0.109,-19.806,0,0.0571,73.63600000000002
0.125,1989,0.00451,0.361,0.428,0.66,0,0.0879,-9.282,1,0.0306,86.884
0.945,1984,0.048,0.611,0.6709999999999999,0.13699999999999998,7,0.119,-10.588,1,0.0369,163.195
0.5529999999999999,1932,0.937,0.609,0.3,2.47e-6,11,0.119,-11.688,1,0.0417,125.427
0.568,1933,0.993,0.459,0.317,0.912,1,0.509,-16.43,0,0.0366,113.644
0.465,1955,0.625,0.469,0.262,0.00286,0,0.524,-14.357,1,0.0289,100.663
0.526,1936,0.615,0.67,0.34,0,9,0.12,-23.316,0,0.935,94.947
0.381,1948,0.983,0.415,0.138,0.616,10,0.114,-19.92,1,0.041,116.931
0.414,2007,2.66e-4,0.456,0.988,7.55e-5,9,0.33,-4.977,1,0.0637,148.105
0.343,1926,0.0972,0.665,0.256,0,4,0.338,-17.955,1,0.956,82.76799999999999
0.603,1973,0.117,0.447,0.691,0.00584,7,0.146,-7.996,1,0.0762,150.615
0.91,1986,0.0897,0.495,0.975,0.00457,9,0.4320000000000001,-6.075,1,0.042,166.299
0.0706,1959,0.893,0.183,0.0562,0.00547,0,0.232,-21.293000000000006,0,0.0355,85.896
0.8909999999999999,1986,0.0653,0.7240000000000001,0.856,1.85e-6,8,0.354,-6.119,0,0.0283,129.79399999999998
0.6609999999999999,2001,0.428,0.835,0.4320000000000001,4.57e-6,1,0.0508,-9.311,0,0.06,125.852
0.732,2006,0.0318,0.792,0.77,1.94e-4,6,0.122,-4.811,1,0.0392,132.793
0.16399999999999998,1998,0.847,0.314,0.17,0,7,0.132,-12.669,1,0.0356,92.288
0.0942,1986,1.34e-5,0.248,0.882,0.19,6,0.101,-4.638,0,0.066,93.851
0.494,1951,0.8220000000000001,0.439,0.387,0,10,0.253,-12.549,1,0.0266,72.7
0.753,1936,0.984,0.506,0.181,0.894,5,0.28800000000000003,-16.381,1,0.0536,140.003
0.32299999999999995,1986,0.474,0.524,0.536,0,10,0.128,-10.731,1,0.0328,82.051
0.399,1996,0.0822,0.67,0.442,3.510000000000001e-5,2,0.0699,-7.755,0,0.0582,78.084
0.386,2005,0.0422,0.7,0.529,0,10,0.101,-6.816,0,0.0395,143.555
0.359,1957,0.691,0.5720000000000001,0.379,0.628,5,0.698,-12.455,0,0.115,144.707
0.498,1996,0.75,0.626,0.42,0,4,0.0648,-11.796,1,0.0339,137.681
0.331,1938,0.774,0.168,0.29600000000000004,0.00301,9,0.233,-14.014,0,0.0335,94.91
0.691,1969,0.5379999999999999,0.669,0.332,0,9,0.0928,-9.347,0,0.0305,90.659
0.361,2007,0.0399,0.5489999999999999,0.54,0,9,0.0688,-5.76,1,0.027,139.714
0.4920000000000001,1948,0.966,0.375,0.158,0,3,0.245,-17.442999999999998,1,0.0387,112.695
0.627,1969,0.608,0.519,0.222,0.0328,1,0.0604,-17.719,1,0.0323,125.354
0.162,1997,9.44e-5,0.192,0.956,6.36e-5,1,0.939,-6.7639999999999985,0,0.0822,144.916
0.5770000000000001,1965,0.521,0.655,0.8029999999999999,5.05e-6,7,0.108,-5.78,1,0.0358,150.89600000000004
0.0978,1951,0.99,0.417,0.282,0.963,0,0.193,-17.371,1,0.0786,68.328
0.133,1982,0.4270000000000001,0.464,0.339,0.00275,9,0.114,-11.11,1,0.0275,131.25799999999998
0.953,1983,0.152,0.765,0.537,0.8690000000000001,8,0.109,-12.125,1,0.0283,107.379
0.434,1997,0.461,0.643,0.535,0,2,0.07400000000000001,-9.284,1,0.0555,97.222
0.326,1955,0.959,0.494,0.28300000000000003,0.893,3,0.0764,-12.78,1,0.0332,102.695
0.6970000000000001,1951,0.962,0.753,0.335,0.7090000000000001,4,0.22,-11.95,1,0.0367,108.796
0.135,1953,0.8809999999999999,0.0956,0.00182,0.903,10,0.147,-41.647,1,0.0429,71.551
0.245,2003,2.66e-4,0.234,0.98,0.00746,0,0.0992,-3.233,0,0.14800000000000002,186.728
0.898,2004,0.00103,0.654,0.828,0.00839,2,0.0938,-5.22,1,0.0463,129.989
0.5920000000000001,1985,0.00361,0.542,0.96,0.7959999999999999,9,0.109,-10.239,0,0.0446,136.403
0.775,1948,0.992,0.6509999999999999,0.362,2.3e-4,9,0.35,-5.734,1,0.0469,84.631
0.245,1991,0.924,0.304,0.122,0.922,2,0.128,-19.912,1,0.0402,139.709
0.904,1975,0.0729,0.68,0.608,0,2,0.0911,-12.575,1,0.0499,137.481
0.327,2019,0.317,0.6920000000000001,0.7290000000000001,0,0,0.293,-8.261000000000001,1,0.418,129.89600000000002
0.111,1975,0.731,0.479,0.202,0.0148,1,0.141,-13.463,1,0.0358,69.293
0.769,2020,0.0895,0.971,0.624,0,7,0.182,-5.5829999999999975,0,0.0525,121.971
0.149,1949,0.965,0.421,0.179,0.11,9,0.125,-19.148,1,0.0435,139.70600000000002
0.412,1922,0.474,0.6509999999999999,0.574,0.713,10,0.0597,-11.999,0,0.104,99.878
0.65,1976,0.068,0.71,0.589,4.38e-6,0,0.17600000000000002,-11.933,1,0.16699999999999998,144.601
0.8440000000000001,1970,9.26e-4,0.518,0.74,0.00156,11,0.211,-7.976,0,0.0852,117.092
0.6609999999999999,1952,0.972,0.8270000000000001,0.217,0.0073,0,0.198,-9.836,1,0.433,108.142
0.963,1998,0.494,0.605,0.605,7.8e-4,2,0.171,-5.239,1,0.0298,141.958
0.483,1935,0.995,0.236,0.00966,0.927,11,0.0933,-32.098,0,0.0472,88.834
0.563,1936,0.986,0.509,0.314,0.65,3,0.156,-8.636000000000001,1,0.0309,97.742
0.6940000000000001,1972,0.25,0.491,0.887,0,7,0.221,-7.433,1,0.0449,87.99799999999998
0.94,1996,0.387,0.691,0.546,0,5,0.0948,-8.87,1,0.0828,136.317
0.82,1979,0.00336,0.637,0.501,0.0145,9,0.103,-9.72,1,0.0282,74.673
0.366,1945,0.994,0.29,0.118,0.947,3,0.115,-16.56,1,0.0431,73.625
0.544,2002,0.00127,0.389,0.767,0,2,0.435,-4.314,1,0.149,184.926
0.304,1995,0.0149,0.36,0.974,1.82e-6,7,0.175,-4.641,1,0.115,164.607
0.953,1964,0.00865,0.504,0.6779999999999999,0,2,0.0805,-10.38,1,0.0367,140.618
0.713,1956,0.767,0.517,0.882,0,5,0.152,-5.698,0,0.104,143.112
0.971,2008,0.376,0.755,0.635,0.00148,6,0.132,-4.7330000000000005,0,0.0323,120.024
0.198,2002,0.0264,0.451,0.97,0.00355,0,0.102,-4.938,1,0.107,122.444
0.315,1974,9.32e-4,0.322,0.482,0.464,7,0.197,-13.36,0,0.0368,118.768
0.129,1940,0.882,0.229,0.183,0.682,5,0.0913,-16.949,0,0.0355,112.485
0.348,1975,0.4270000000000001,0.35100000000000003,0.35200000000000004,0.142,2,0.201,-15.255,1,0.0327,130.247
0.598,1945,0.0486,0.76,0.12,4.24e-6,1,0.0546,-20.466,1,0.62,111.883
0.966,1968,0.412,0.743,0.3670000000000001,0.95,7,0.0427,-14.219,1,0.189,125.746
0.255,1961,0.951,0.425,0.0429,0.0184,1,0.14800000000000002,-24.86,1,0.0408,96.097
0.908,2003,0.353,0.5760000000000001,0.807,3.63e-4,6,0.0512,-3.908,0,0.317,90.012
0.299,1965,0.875,0.168,0.234,7.46e-4,0,0.251,-12.447,1,0.0313,103.632
0.456,2009,0.319,0.511,0.79,0,4,0.265,-6.5920000000000005,1,0.449,170.903
0.52,1969,0.189,0.35200000000000004,0.472,0.00363,7,0.0705,-12.87,1,0.03,87.186
0.485,1992,4.22e-4,0.476,0.954,0.883,7,0.958,-4.337,1,0.0585,122.274
0.626,2001,5.79e-4,0.402,0.914,0,9,0.065,-5.215,1,0.142,196.505
0.8140000000000001,1944,0.989,0.556,0.29100000000000004,0.913,6,0.184,-10.753,0,0.07,109.586
0.5870000000000001,2013,0.123,0.665,0.542,0.00291,11,0.342,-8.323,0,0.033,97.975
0.805,1976,0.333,0.629,0.6729999999999999,0,3,0.0798,-9.204,0,0.0908,81.705
0.3,1937,0.963,0.295,0.269,0.944,10,0.127,-11.744000000000002,0,0.0776,172.386
0.366,1956,0.8759999999999999,0.594,0.17800000000000002,0.627,5,0.16399999999999998,-14.976,1,0.046,112.673
0.542,1936,0.628,0.7240000000000001,0.317,0,1,0.15,-25.373,1,0.941,74.414
0.0378,2002,0.696,0.335,0.0464,0.96,1,0.209,-35.71,1,0.0693,60.069
0.6990000000000001,1944,0.994,0.598,0.227,0.606,2,0.369,-14.142,0,0.0423,130.466
0.614,2007,0.201,0.7879999999999999,0.807,0,7,0.0787,-3.631,1,0.189,138.648
0.836,1978,0.302,0.462,0.862,0.737,9,0.157,-7.432,0,0.0314,112.336
0.613,1987,0.00153,0.583,0.921,0.0178,11,0.188,-5.215,1,0.0468,119.526
0.07200000000000001,1957,0.625,0.34600000000000003,0.795,0.904,4,0.821,-11.828,0,0.0584,136.545
0.6579999999999999,1933,0.915,0.644,0.203,7.37e-5,0,0.0655,-13.071,1,0.223,161.251
0.626,1975,4.93e-4,0.515,0.846,0.0508,9,0.4320000000000001,-11.795,0,0.0637,123.097
0.623,1993,0.754,0.6579999999999999,0.377,0,0,0.0985,-6.854,0,0.03,99.698
0.556,1941,0.5479999999999999,0.688,0.0199,0,5,0.109,-27.69400000000001,0,0.478,100.58
0.608,1968,0.7759999999999999,0.563,0.331,8.46e-4,9,0.125,-9.681,1,0.0283,105.761
0.608,1986,0.696,0.665,0.508,0,5,0.179,-11.05,0,0.038,128.187
0.3670000000000001,1978,0.866,0.328,0.1,0.441,8,0.0656,-17.840999999999994,1,0.0277,74.983
0.379,1962,0.778,0.6409999999999999,0.132,1.62e-6,5,0.23,-16.273,0,0.056,62.627
0.596,1960,0.466,0.475,0.541,1.24e-5,5,0.319,-11.89,0,0.0749,131.121
0.63,1987,0.00336,0.389,0.925,1.9e-6,3,0.565,-7.7570000000000014,0,0.0538,130.673
0.5710000000000001,1960,0.858,0.644,0.228,1.37e-6,5,0.12,-14.755,1,0.0287,130.75799999999998
0.218,1951,0.954,0.442,0.0554,6.53e-5,9,0.117,-22.732,1,0.0641,128.237
0.901,1978,0.0309,0.677,0.871,0.77,6,0.278,-9.298,0,0.0441,144.185
0.768,1981,0.113,0.775,0.305,7.57e-4,9,0.104,-13.873,0,0.038,106.7
0.274,2010,0.735,0.615,0.41,4.52e-5,11,0.103,-12.057,1,0.0313,128.855
0.439,1977,0.198,0.7340000000000001,0.5379999999999999,0,0,0.624,-8.976,1,0.0653,102.337
0.653,2002,0.255,0.412,0.59,0.0325,11,0.177,-12.277,1,0.0701,85.824
0.107,1979,0.7190000000000001,0.28800000000000003,0.35600000000000004,0,1,0.128,-8.264,1,0.0309,125.928
0.7240000000000001,1956,0.272,0.573,0.6709999999999999,0,7,0.124,-10.017,1,0.0738,97.031
0.126,1928,0.991,0.408,0.214,0.889,1,0.0883,-15.966,0,0.0379,134.66299999999998
0.345,1948,0.985,0.471,0.344,0.109,7,0.363,-6.949,1,0.0472,115.717
0.238,2012,0.0035,0.38,0.7829999999999999,3.87e-6,4,0.056,-6.067,1,0.0462,150.02700000000004
0.737,2006,0.28300000000000003,0.815,0.826,0,5,0.256,-5.2170000000000005,1,0.155,95.031
0.485,1961,0.91,0.65,0.33,0,5,0.522,-9.245,1,0.0317,98.415
0.362,2010,0.239,0.701,0.931,0,8,0.194,-0.945,0,0.243,79.99600000000002
0.774,2011,0.0792,0.58,0.682,0.0316,4,0.161,-8.523,1,0.0332,77.53
0.15,1976,0.125,0.234,0.7140000000000001,8.9399999999999e-4,0,0.226,-9.829,1,0.0403,142.01
0.818,2008,0.0912,0.774,0.653,0,8,0.151,-5.158,0,0.05,120.01
0.289,1941,0.7959999999999999,0.377,0.201,4.11e-5,8,0.187,-14.211,0,0.0331,135.679
0.6629999999999999,1939,0.992,0.573,0.146,0.00146,4,0.174,-8.69,0,0.354,78.94
0.508,2002,0.0999,0.348,0.87,0.00116,2,0.118,-6.603,1,0.0477,99.319
0.84,1943,0.993,0.611,0.175,7.15e-4,11,0.229,-9.417,1,0.113,87.86200000000002
0.251,1936,0.994,0.335,0.124,0.6409999999999999,0,0.11,-15.41,1,0.0347,131.197
0.307,1995,0.00312,0.28800000000000003,0.555,0.0513,7,0.27,-7.431,1,0.0401,158.69899999999996
0.682,1946,0.995,0.542,0.121,0.773,4,0.0961,-16.994,1,0.0884,66.527
0.8170000000000001,1990,0.129,0.797,0.308,0,5,0.282,-18.03,1,0.0462,110.833
0.903,1972,0.201,0.775,0.535,4.03e-6,2,0.0769,-9.848,1,0.13699999999999998,81.188
0.305,1997,2.28e-5,0.34700000000000003,0.95,0.833,11,0.17,-4.561,1,0.0698,87.208
0.524,1936,0.595,0.718,0.349,0,9,0.198,-24.413,0,0.944,80.28399999999998
0.358,2015,0.0966,0.778,0.917,0,6,0.119,-5.269,1,0.214,99.97
0.306,1962,0.853,0.44,0.128,0,5,0.285,-14.499,1,0.0471,117.034
0.0361,2012,0.935,0.0833,0.00524,0.91,7,0.0818,-36.281,1,0.0457,70.329
0.445,1975,0.24,0.39,0.491,3.35e-6,2,0.102,-9.07,1,0.0286,113.705
0.371,1930,0.996,0.403,0.102,0.0813,5,0.241,-18.426,1,0.0805,74.15899999999998
0.316,1927,0.991,0.263,0.127,1.12e-5,5,0.229,-16.828,1,0.039,90.528
0.278,1961,0.987,0.488,0.16,0.918,0,0.109,-20.295,1,0.0338,117.002
0.84,1993,0.0314,0.617,0.393,0.00512,1,0.067,-11.767,1,0.0353,136.213
0.159,2006,0.0383,0.446,0.279,0,7,0.117,-8.396,0,0.0343,123.737
0.732,1992,0.0911,0.63,0.67,0.003,0,0.174,-10.634,1,0.0298,100.848
0.507,1929,0.12,0.634,0.235,0,7,0.4320000000000001,-22.768,1,0.912,83.40899999999998
0.295,1965,0.852,0.561,0.108,0,8,0.109,-14.018,0,0.0504,136.622
0.447,1985,0.722,0.5670000000000001,0.252,0,7,0.105,-16.346,1,0.0344,119.189
0.527,1932,0.952,0.633,0.348,0.852,7,0.109,-16.278,0,0.0554,136.713
0.575,1940,0.995,0.34600000000000003,0.57,1.89e-4,0,0.128,-5.1270000000000016,0,0.0341,81.259
0.266,1938,0.309,0.483,0.299,0.418,0,0.892,-22.108,1,0.265,73.2
0.634,1986,0.208,0.6409999999999999,0.513,0,8,0.0685,-13.356,1,0.0418,84.508
0.78,1973,0.674,0.6990000000000001,0.573,2.47e-5,0,0.104,-8.515,1,0.0288,111.269
0.227,2003,0.262,0.784,0.633,5.82e-6,2,0.0743,-2.388,1,0.17,89.01700000000002
0.7829999999999999,1995,0.0493,0.5489999999999999,0.7559999999999999,0.8909999999999999,5,0.142,-10.01,1,0.0277,151.004
0.92,1964,0.208,0.402,0.779,0,11,0.151,-9.889,1,0.058,154.16899999999995
0.603,1982,5.34e-5,0.398,0.99,0.0023,11,0.0943,-4.703,1,0.166,101.442
0.441,1976,0.265,0.55,0.674,0,0,0.334,-7.513,1,0.0284,106.446
0.251,1967,0.879,0.3720000000000001,0.32,0,0,0.108,-9.724,1,0.0315,130.97
0.966,1995,0.578,0.608,0.95,0.00487,0,0.304,-8.195,1,0.034,96.717
0.0798,1988,0.942,0.27,0.146,0.7929999999999999,0,0.0949,-11.789,1,0.0384,135.429
0.0695,1970,0.772,0.218,0.19,0.7490000000000001,7,0.133,-20.281,1,0.0355,78.962
0.721,1962,0.0957,0.635,0.532,0.557,0,0.33,-17.442999999999998,1,0.0429,95.377
0.355,2006,0.674,0.61,0.379,0,7,0.149,-7.849,1,0.0288,81.872
0.219,2020,0.482,0.484,0.405,0,6,0.14400000000000002,-7.685,1,0.0897,95.589
0.753,1973,0.474,0.621,0.528,0.0387,0,0.142,-12.376,1,0.0375,110.129
0.96,1958,0.773,0.509,0.361,0,0,0.257,-14.468,1,0.039,182.7
0.894,2004,0.7290000000000001,0.7040000000000001,0.4270000000000001,0,1,0.267,-2.982,1,0.0496,182.02
0.316,1952,0.721,0.636,0.0735,0,7,0.254,-27.1,1,0.696,109.966
0.905,1971,0.816,0.735,0.616,0.00179,5,0.335,-14.625,1,0.0285,107.457
0.936,1925,0.982,0.885,0.355,0.02,8,0.187,-9.383,1,0.0575,114.498
0.482,1965,0.86,0.397,0.408,0,6,0.168,-7.209,1,0.0295,114.075
0.835,1949,0.995,0.608,0.263,0.00211,7,0.272,-10.296,0,0.182,98.21
0.297,1971,0.162,0.488,0.354,0.0137,11,0.0574,-17.082,0,0.0419,119.939
0.399,1933,0.939,0.563,0.17,0,10,0.575,-12.284,1,0.0399,81.84
0.0487,2015,0.00761,0.861,0.448,4.08e-4,2,0.0902,-8.256,1,0.111,125.022
0.115,1983,0.897,0.358,0.191,0,0,0.0768,-16.062,1,0.0312,74.719
0.0514,1928,0.98,0.27,0.0139,0.918,8,0.0987,-30.172,1,0.0348,98.545
0.0824,2001,0.0152,0.491,0.616,4.5e-4,4,0.125,-6.53,1,0.0349,116.145
0.231,1955,0.966,0.187,0.109,3.04e-4,2,0.108,-17.916,1,0.0377,177.865
0.431,1997,0.179,0.635,0.405,1.24e-5,7,0.306,-14.329,1,0.0399,137.885
0.515,2003,0.0204,0.573,0.856,4.93e-5,9,0.179,-4.807,1,0.371,139.317
0.521,1949,0.985,0.519,0.344,5.41e-5,2,0.123,-9.855,1,0.0266,101.192
0.36,2018,0.152,0.726,0.605,0,7,0.642,-5.002,1,0.29600000000000004,139.233
0.645,1949,0.993,0.435,0.0608,0.0639,3,0.246,-13.73,1,0.0418,69.303
0.4320000000000001,1989,0.485,0.7170000000000001,0.269,5.79e-5,8,0.0466,-15.357,1,0.0378,67.726
0.8,1971,0.382,0.679,0.642,0.901,5,0.295,-14.377,1,0.0423,92.053
0.58,2010,0.45,0.32,0.723,0.0166,11,0.131,-6.164,0,0.0617,175.331
0.0556,1954,0.901,0.645,0.687,0,8,0.868,-19.825,0,0.516,131.482
0.698,1984,0.338,0.464,0.534,0.00105,6,0.221,-11.417,1,0.0373,109.634
0.445,2019,0.0488,0.62,0.64,0,4,0.0647,-5.285,1,0.0334,90.03200000000002
0.669,1930,0.994,0.546,0.207,0.00484,9,0.182,-12.3,0,0.0687,97.384
0.484,1983,7.53e-4,0.53,0.8640000000000001,4.59e-4,4,0.354,-4.948,0,0.061,166.312
0.274,1968,0.183,0.282,0.344,0.0205,2,0.205,-13.911,0,0.0432,144.19899999999996
0.951,1947,0.988,0.6990000000000001,0.362,0.0263,5,0.126,-12.746,1,0.116,109.226
0.8220000000000001,1985,9.36e-4,0.255,0.762,0,0,0.604,-5.129,1,0.0383,171.93599999999995
0.278,2008,0.00158,0.472,0.909,5.16e-5,9,0.248,-7.073,1,0.0391,131.05100000000002
0.524,1969,0.0901,0.903,0.665,8.51e-6,7,0.0925,-11.22,1,0.0792,121.863
0.926,1980,0.0869,0.878,0.713,0.145,11,0.0379,-11.012,0,0.046,122.442
0.384,1963,0.612,0.509,0.21600000000000005,0.603,2,0.12,-16.338,1,0.0312,142.02
0.278,1955,0.975,0.314,0.113,0.0726,7,0.11,-13.597,0,0.0329,73.186
0.267,2012,0.213,0.341,0.539,6.440000000000001e-5,5,0.109,-5.76,1,0.0265,174.56400000000005
0.715,1967,0.228,0.557,0.568,5.8099999999999e-4,0,0.0973,-7.541,1,0.0504,136.736
0.7979999999999999,2014,0.0143,0.855,0.968,0.0025,1,0.0988,-3.278,1,0.157,103.005
0.272,2015,0.253,0.258,0.659,0,5,0.111,-5.903,0,0.0596,189.558
0.7829999999999999,1960,0.74,0.721,0.35200000000000004,1.16e-5,10,0.111,-15.748,1,0.0385,81.903
0.0415,1952,0.994,0.238,0.054,2.9600000000000005e-5,1,0.198,-22.77,0,0.0736,76.23899999999998
0.371,1968,0.698,0.321,0.337,0.00116,2,0.0721,-12.825,1,0.0427,155.279
0.584,1974,1.98e-4,0.343,0.762,0.378,1,0.194,-13.645,1,0.0372,140.273
0.551,2010,0.033,0.752,0.898,0,4,0.31,-4.096,1,0.29600000000000004,167.907
0.55,1926,0.0256,0.7240000000000001,0.265,0,1,0.419,-13.185,1,0.945,122.979
0.943,1979,0.129,0.8809999999999999,0.733,1.12e-4,10,0.0371,-6.434,1,0.0371,125.988
0.825,2000,0.0393,0.637,0.8370000000000001,0.00294,2,0.139,-8.605,1,0.0363,172.455
0.867,1928,0.901,0.728,0.5,0.00175,0,0.0739,-9.986,1,0.35100000000000003,137.82299999999998
0.35600000000000004,2003,0.00102,0.479,0.66,0,11,0.25,-3.688,1,0.0856,66.11399999999999
0.332,2012,0.0273,0.56,0.7340000000000001,2.12e-5,10,0.253,-7.0939999999999985,1,0.0317,132.953
0.256,1949,0.991,0.35100000000000003,0.301,0.0191,0,0.16399999999999998,-16.373,1,0.0425,103.943
0.633,1929,0.0193,0.72,0.292,0,1,0.0973,-18.196,1,0.921,114.346
0.878,1967,0.812,0.506,0.0788,0.00953,0,0.119,-25.139,1,0.0632,77.20100000000002
0.97,1982,0.313,0.628,0.873,0.00491,5,0.181,-7.027,0,0.0483,132.77200000000002
0.473,1955,0.8079999999999999,0.509,0.258,4.45e-5,1,0.259,-11.975,1,0.0313,99.837
0.104,2015,0.217,0.6709999999999999,0.404,0.0241,0,0.402,-8.075,0,0.0754,119.919
0.586,1953,0.971,0.373,0.438,0.0302,7,0.141,-8.952,1,0.0474,90.153
0.4370000000000001,1962,0.753,0.498,0.33,1.19e-5,10,0.264,-12.629,1,0.332,128.849
